category,storename,type,address,lot_address,postal_code,rating,latitude,longitude,images,hours,menu
논현역 카페,502세컨즈카페 강남점,카페,서울 강남구 학동로20길 32,논현동 134-10,06113,4.46,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180323_125%2F1521788090423kCksl_JPEG%2F_%25A5%25ED___01.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180323_172%2F1521788090914XFNRu_JPEG%2F_%25A5%25ED___25.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221027_111%2F1666849040235OvwAS_JPEG%2F%25B3%25BB%25BA%25CE_%25281%2529_2000_20004.jpg""]","{""목"": [""09:00 - 23:00""], ""금"": [""09:00 - 23:00""], ""토"": [""09:00 - 23:00""], ""일"": [""10:30 - 14:00""], ""월"": [""09:00 - 23:00""], ""화"": [""09:00 - 23:00""], ""수"": [""09:00 - 23:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""502브런치 12900"", ""502퀘사디아 11900"", ""아메리카노 3500"", ""클럽샌드위치 5900""]"
논현역 카페,더스노우 논현,"카페,디저트",서울 강남구 강남대로118길 40 1층,논현동 185-1,06120,4.47,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230824_245%2F1692868788351XBlQ2_JPEG%2FScreenshot_20230824_152250.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230824_19%2F1692868757099j8MLV_JPEG%2F%25C6%25D0%25BC%25C7%25C8%25C4%25B7%25ED%25C3%25F7_%25C4%25C5%25BA%25F9%25BC%25F6_182434.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230824_86%2F1692868757368qa6PC_JPEG%2FScreenshot_%25C0%25DA%25B8%25F9%25C4%25C5%25BA%25F9%25BC%25F6_182501.jpg""]","{""목"": [""17:30 - 02:00""], ""금"": [""17:30 - 02:00""], ""토"": [""15:00 - 02:00""], ""일"": [""15:00 - 02:00""], ""월"": [""17:30 - 02:00""], ""화"": [""17:30 - 02:00""], ""수"": [""17:30 - 02:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""산로렌조 스페셜티 아메리카노 4500"", ""마음의약 커피 6500"", ""밀크 빙수싱글 16000"", ""인절미 빙수 17000""]"
논현역 카페,위밋,"카페,디저트",서울 강남구 강남대로128길 41 디저트카페 위밋,논현동 124-33,06111,0.0,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240730_110%2F1722302692462Vd5Ok_JPEG%2FKakaoTalk_20240730_092032527_02.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240404_183%2F1712225024640YxBdU_JPEG%2FIMG_5557.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240404_32%2F1712225024672NUSG2_JPEG%2FIMG_5573.jpeg""]","{""목"": [""17:30 - 02:00""], ""금"": [""17:30 - 02:00""], ""토"": [""15:00 - 02:00""], ""일"": [""15:00 - 02:00""], ""월"": [""17:30 - 02:00""], ""화"": [""17:30 - 02:00""], ""수"": [""17:30 - 02:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""망고생크림케이크1호 43000"", ""샤인머스켓생크림케이크1호예약필수 39000"", ""블루베리 케이크1호예약필수 39000"", ""바스크치즈케이크1호예약필수 28000""]"
논현역 카페,구슬스 강남본점,카페,서울 강남구 봉은사로1길 42 1층 103호,논현동 167,06119,0.0,37.5072518,127.032284,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240107_125%2F1704595012776xf8AA_JPEG%2FKakaoTalk_20231212_150525354_10.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240107_19%2F1704595013766DC7cO_JPEG%2FKakaoTalk_20231212_150525354_21.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230515_33%2F1684144941187USCFQ_JPEG%2FKakaoTalk_20230515_190004709.jpg""]","{""목"": [""12:00 - 02:00""], ""금"": [""12:00 - 02:00""], ""토"": [""13:00 - 02:00""], ""일"": [""13:00 - 02:00""], ""월"": [""12:00 - 02:00""], ""화"": [""12:00 - 02:00""], ""수"": [""12:00 - 02:00"", ""- 설 연휴 2/9(금)~2/10(토) 휴무"", ""접기"", ""영업시간 수정 제안하기""]}","[""신메뉴 싱글 로투바 M 7000"", ""구슬아이스크림 XL 500ml 12000"", ""구슬아이스크림 L 400ml 9500"", ""구슬아이스크림 M 290ml 7000""]"
논현역 카페,1998,카페,서울 강남구 학동로20길 55 해림빌딩 103호,논현동 158,06115,3.79,37.5184657,127.0260811,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200720_160%2F15952257766886SxUI_JPEG%2FAGgukOpaDR9LDMQeP0XE8-Zc.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200720_115%2F15952258267921bWB6_JPEG%2F3j9eMDsJC-yG9r47vtX7sbJi.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200811_21%2F1597132700837sIWvl_JPEG%2FQtE2kv6w1rV0CaAZiixytHb8.jpg""]","{""목"": [""12:00 - 02:00""], ""금"": [""12:00 - 02:00""], ""토"": [""13:00 - 02:00""], ""일"": [""13:00 - 02:00""], ""월"": [""12:00 - 02:00""], ""화"": [""12:00 - 02:00""], ""수"": [""12:00 - 02:00"", ""- 설 연휴 2/9(금)~2/10(토) 휴무"", ""접기"", ""영업시간 수정 제안하기""]}","[""에스프레소 4000"", ""아메리카노 4800"", ""블루레몬에이드 6000""]"
논현역 카페,김규리케이크,케이크전문,서울 서초구 주흥13길 15 1층 102호,반포동 717-3,06538,0.0,37.50312,127.0014,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231219_127%2F1702967068482LLb1D_JPEG%2FA0BB8ACC-6581-4CA4-BEE6-C4E7434B0D11.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231219_9%2F1702969153063Ia7LT_JPEG%2F10D2C419-E81B-4559-B10B-759EB138E22F.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231219_82%2F1702969153085FRmLE_JPEG%2F4DDB69AE-3010-41E1-AE0B-FF11366B12B2.jpeg""]","{""목"": [""12:00 - 02:00""], ""금"": [""12:00 - 02:00""], ""토"": [""13:00 - 02:00""], ""일"": [""13:00 - 02:00""], ""월"": [""12:00 - 02:00""], ""화"": [""12:00 - 02:00""], ""수"": [""12:00 - 02:00"", ""- 설 연휴 2/9(금)~2/10(토) 휴무"", ""접기"", ""영업시간 수정 제안하기""]}","[""딸기파티 생크림 케이크 1호 48000"", ""딸기파티 생크림 케이크 미니 33000"", ""딸망 생크림 케이크 1호 54000"", ""딸망 생크림미니 케이크 39000""]"
논현역 카페,카페베네 논현역점,카페,서울 강남구 강남대로 556 이투데이빌딩 1층,논현동 50-1,06044,4.38,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210408_1%2F1617873766904P3CD3_JPEG%2FFZAR-Np5kCW-BSx56tqtVLwF.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210408_15%2F16178737710305dliz_JPEG%2FXFBHXZVJsbIDx0sqn3Szp5SQ.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210408_188%2F1617873776136dOmRC_JPEG%2F_t1CcoAvSTeYgj3v4hTVAqzT.jpg""]","{""목"": [""12:00 - 02:00""], ""금"": [""12:00 - 02:00""], ""토"": [""13:00 - 02:00""], ""일"": [""13:00 - 02:00""], ""월"": [""12:00 - 02:00""], ""화"": [""12:00 - 02:00""], ""수"": [""12:00 - 02:00"", ""- 설 연휴 2/9(금)~2/10(토) 휴무"", ""접기"", ""영업시간 수정 제안하기""]}","[""잠봉뵈르 베이글 샌드위치 6000"", ""마르게리타 치킨 파니니 샌드위치 6300"", ""제주청귤 에이드 L 5800"", ""제주한라봉 젤라또 에이드 L 6500""]"
논현역 카페,카페유유히,"카페,디저트",서울 강남구 강남대로126길 25 1층 102호 카페,논현동 140-12,06114,0.0,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211002_260%2F1633176233851i7ruD_JPEG%2F1h7Y37ZWYHx2uYWjkgG-Dpb1.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210928_219%2F16328124014812Ehhp_JPEG%2Fks8wbZeb6dT3VNl5M7khh84X.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA2MjRfNTMg%2FMDAxNjg3NTk2NTU4MDQz.Ul2wFi_6UPeQ2C3bjEaOjmjn1m_WH9dUrNhgJkzhywIg.m5wnwhAz4rvD6F7IxJ41HeNsZOuLbPtLdUQdNKHrQ7Ig.JPEG%2FD06198F4-9ECD-4CDC-B109-DCC9001DADA6.jpeg""]","{""목"": [""12:00 - 02:00""], ""금"": [""12:00 - 02:00""], ""토"": [""13:00 - 02:00""], ""일"": [""13:00 - 02:00""], ""월"": [""12:00 - 02:00""], ""화"": [""12:00 - 02:00""], ""수"": [""12:00 - 02:00"", ""- 설 연휴 2/9(금)~2/10(토) 휴무"", ""접기"", ""영업시간 수정 제안하기""]}","[""에그마요샌드위치대표 6500원"", ""아메리카노대표 3000원"", ""카페라떼대표 3500원"", ""수제바닐라빈라떼대표 5000원""]"
논현역 카페,카페챠챠,"카페,디저트",서울 서초구 강남대로 589 멀버리힐스 N103,잠원동 27-2,06526,0.0,37.518254400000004,127.01240284968915,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241001_300%2F1727746363786PEEVV_JPEG%2FIMG_7238.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241001_247%2F17277463637164IYiD_JPEG%2FIMG_4589.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240902_174%2F1725274775193a2ECc_JPEG%2FIMG_4148.jpeg""]","{""목"": [""08:00 - 19:00""], ""금"": [""08:00 - 19:00""], ""토"": [""10:00 - 17:00""], ""일"": [""정기휴무 (매주 일요일)""], ""월"": [""08:00 - 19:00""], ""화"": [""08:00 - 19:00""], ""수"": [""08:00 - 19:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""시즌무화과그릭 1110대표 9000원"", ""오트솔티캬라멜 휘낭시에대표 3500원"", ""오트휘낭시에 러스크대표 3500원"", ""X밀가루 X버터 오트칙촉대표 4500원""]"
논현역 카페,네버랜드,"카페,디저트",서울 강남구 봉은사로7길 32 1층 네버랜드,논현동 180-2,06118,4.38,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190616_21%2F1560681779589K5vgH_JPEG%2FCnJb-ClBmTq_G6gzAKDxsSKT.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_202%2F1441101989548pkUYS_JPEG%2F166570543548595_0.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA0MTNfODQg%2FMDAxNjgxMzEzNDQ1MDc1.rJ6KBDMTr1mD_nFFC0Gf1shflXZfrr6zD1Hkdjm76ywg.IE1njW9sBpDIOU4w4fxdi_KN8jhcZcvkCeeXBaMRSaQg.JPEG%2F20230412_153212.jpg""]","{""대체 정보"": ""매일\n00:00 - 24:00""}","[""에스프레소2샷 4000원"", ""아메리카노 4300원"", ""마약커피 5200원"", ""카페모카 5400원""]"
논현역 카페,요커 강남점,"카페,디저트",서울 서초구 강남대로 521-4 1층 4호,반포동 722-38,06536,0.0,37.50312,127.0014,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230606_126%2F1685977481660EQwA1_JPEG%2F1678002940054-1.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231109_11%2F16995139410790wwOx_JPEG%2FIMG_0027.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231109_276%2F1699510452060BGec3_JPEG%2FIMG_9992.jpeg""]","{""목"": [""08:00 - 21:00"", ""20:40 라스트오더""], ""금"": [""08:00 - 21:00"", ""20:40 라스트오더""], ""토"": [""09:00 - 20:00"", ""19:40 라스트오더""], ""일"": [""09:00 - 15:00"", ""14:40 라스트오더""], ""월"": [""08:00 - 21:00"", ""20:40 라스트오더""], ""화"": [""08:00 - 21:00"", ""20:40 라스트오더""], ""수"": [""08:00 - 21:00"", ""20:40 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""존시나베이글인기 6500원"", ""후르츠밤대표 7900원"", ""딜라이트볼대표 8500원"", ""얼그레이넛츠밤대표 8400원""]"
논현역 카페,커피나무 학동역점,카페,서울 강남구 논현로131길 23 1층,논현동 58,06046,4.48,37.5077959,127.0237233,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200602_222%2F1591071693869QPLFE_JPEG%2FDx7IQc-_lWfH77hZgPAPp_wq.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200602_210%2F1591071693997XoiUU_JPEG%2F70LQBNVs6FEL_uNk5i06Ob3c.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200602_184%2F15910716939523fNnq_JPEG%2FsaaS0SR5vYYYx25KNqNVrggv.jpg""]","{""목"": [""08:30 - 21:00""], ""금"": [""08:30 - 21:00""], ""토"": [""10:00 - 20:00""], ""일"": [""10:00 - 20:00""], ""월"": [""08:30 - 21:00""], ""화"": [""08:30 - 21:00""], ""수"": [""08:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""아메리카노 3300"", ""라떼류 3800"", ""케이크류 4300""]"
논현역 카페,이조명과,베이커리,서울 강남구 강남대로124길 39,논현동 146-15,06114,4.4,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200627_194%2F1593212522217q5neH_JPEG%2FRvz2OXUcQ3hvjxPNv5iJskgK.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210505_297%2F1620164208196hSwD3_JPEG%2FQ9XhfmOuu1Z2N05JUwdnoE0M.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220731_237%2F16592165704230veSa_JPEG%2F%25C0%25CC%25C1%25B6%25B8%25ED%25B0%25FA.jpg""]","{""목"": [""08:30 - 21:00""], ""금"": [""08:30 - 21:00""], ""토"": [""10:00 - 20:00""], ""일"": [""10:00 - 20:00""], ""월"": [""08:30 - 21:00""], ""화"": [""08:30 - 21:00""], ""수"": [""08:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""슈크림스틱 2900"", ""맘모스 4500"", ""치즈핫도그 1800""]"
논현역 카페,에이엔아더 논현점,"카페,디저트",서울 강남구 강남대로136길 11,논현동 20-14,06043,0.0,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220611_96%2F1654935807121M9U3U_JPEG%2F37809708-07A7-4F02-B036-217621572724.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220827_43%2F1661580609163nvqX5_JPEG%2F96BDBF73-22F7-4896-98AA-4416F405EF58.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220827_206%2F1661580608497zvJaL_JPEG%2FBCE60D7A-F6C4-42F9-ACD9-4A0BB887C53B.jpeg""]","{""목"": [""08:30 - 21:00""], ""금"": [""08:30 - 21:00""], ""토"": [""10:00 - 20:00""], ""일"": [""10:00 - 20:00""], ""월"": [""08:30 - 21:00""], ""화"": [""08:30 - 21:00""], ""수"": [""08:30 - 21:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""아인슈페너 5000"", ""아메리카노 3800"", ""블랙피치티 4600"", ""바닐라빈 콜드브루 라떼 5200""]"
논현역 카페,카페 파마시아,"카페,디저트",서울 서초구 강남대로85길 9 1층,반포동 736,06536,0.0,37.50312,127.0014,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230412_10%2F1681299963558OeuT2_JPEG%2FKakaoTalk_20230412_204551799.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230414_175%2F1681438563458mvBLA_JPEG%2F9ED58B56-F49E-4440-80AF-5BABD253B9C5.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230220_129%2F1676870120806kLr98_JPEG%2F1676870098187.jpg""]","{""목"": [""08:30 - 20:00"", ""19:30 라스트오더""], ""금"": [""08:30 - 20:00"", ""19:30 라스트오더""], ""토"": [""09:30 - 17:30"", ""17:00 라스트오더""], ""일"": [""정기휴무 (매주 일요일)""], ""월"": [""08:30 - 20:00"", ""19:30 라스트오더""], ""화"": [""08:30 - 20:00"", ""19:30 라스트오더""], ""수"": [""08:30 - 20:00"", ""19:30 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""카페 콘 판나 2800"", ""카페 로마노 2800"", ""카페 마시멜로우 3400"", ""아란시아 4300""]"
논현역 카페,복자카페,"카페,디저트",서울 서초구 강남대로89길 19 프로피티 반포빌딩 5층,반포동 721-1,06536,0.0,37.50312,127.0014,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240716_40%2F17211195667382wmg7_PNG%2F%25BA%25B9%25C0%25DA_%25B3%25D7%25C0%25CC%25B9%25F6.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240328_193%2F1711617180338oiPe2_JPEG%2F%25B8%25DE%25C0%25CE.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240328_81%2F1711616640558ULJFv_JPEG%2FKakaoTalk_20240328_174718250_07.jpg""]","{""목"": [""08:30 - 20:00"", ""19:30 라스트오더""], ""금"": [""08:30 - 20:00"", ""19:30 라스트오더""], ""토"": [""09:30 - 17:30"", ""17:00 라스트오더""], ""일"": [""정기휴무 (매주 일요일)""], ""월"": [""08:30 - 20:00"", ""19:30 라스트오더""], ""화"": [""08:30 - 20:00"", ""19:30 라스트오더""], ""수"": [""08:30 - 20:00"", ""19:30 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""와인볼 10000"", ""모카크림라떼 6000"", ""씨쏠트 카라멜라떼 6000"", ""냉침 밀크티 6000""]"
논현역 카페,카페마뮤,"카페,디저트",서울 강남구 논현로131길 41-5 1층 카페 마뮤,논현동 57-19,06045,4.76,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240826_147%2F1724653732723L6l8T_JPEG%2FIMG_8298.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240801_78%2F1722498750156dJMkj_JPEG%2FKakaoTalk_20240625_101231260_02.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240801_22%2F1722498733679jgUEr_JPEG%2FKakaoTalk_20240612_105121893_18.jpg""]","{""목"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""금"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""토"": [""정기휴무 (매주 토요일)""], ""일"": [""정기휴무 (매주 일요일)""], ""월"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""화"": [""10:00 - 19:00"", ""18:30 라스트오더""], ""수"": [""10:00 - 19:00"", ""18:30 라스트오더"", ""- 영업마감 30분전 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","[""아메리카노 3500"", ""샷추가 500"", ""자두에이드 5500""]"
논현역 카페,황제찹쌀꽈배기 논현동영동시장점,베이커리,서울 강남구 학동로4길 33 1층 105호,논현동 145-1,06114,0.0,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240202_54%2F1706863693547lDWUr_JPEG%2Fc63f99a0-c1a7-11ee-a082-a0369ffdb770_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240103_72%2F1704212121455vGJ5U_JPEG%2F20231216_194952.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240103_169%2F1704212016117M8N7I_JPEG%2FB612%25A3%25DF20210330%25A3%25DF215314%25A3%25DF314_20231217021048.jpg""]","{""목"": [""15:00 - 02:00""], ""금"": [""15:00 - 02:00""], ""토"": [""15:00 - 02:00""], ""일"": [""15:00 - 02:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""15:00 - 02:00""], ""수"": [""15:00 - 02:00"", ""- 여름휴가"", ""접기"", ""영업시간 수정 제안하기""]}","[""울금찹쌀꽈배기3개 3000"", ""아꽈아이스크림 꽈배기 4000"", ""고로케살래셋트 10000"", ""나혼자살래셋트 10000""]"
논현역 카페,케이커리 슈,케이크전문,서울 서초구 신반포로42길 11 105호,반포동 703-19,06534,0.0,37.50312,127.0014,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210212_101%2F1613061697207O2ID6_JPEG%2F-M7lB8A-ZbW3oA1vux4lNiQ1.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210212_20%2F1613061728712RCUWs_JPEG%2F8NI2M7w1f1AT-PqzswEsceX5.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210212_200%2F1613061764893GKWaa_JPEG%2F_KHG81575CmwOy3KQfvahCns.jpeg.jpg""]","{""목"": [""09:00 - 15:00""], ""금"": [""09:00 - 15:00""], ""토"": [""11:00 - 15:00""], ""일"": [""11:00 - 13:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""정기휴무 (매주 화요일)""], ""수"": [""09:00 - 15:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""케이크 S 사이즈 1""]"
논현역 카페,메가MGC커피 논현가구거리점,카페,서울 강남구 학동로4길 8 지상1층 101호,논현동 141-17,06110,0.0,37.4031099,126.7261793,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231023_66%2F1698017929677T9me2_JPEG%2F%25BE%25F7%25C3%25BC%25C0%25CC%25B9%25CC%25C1%25F6.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA5MDRfMzMg%2FMDAxNzI1NDE3NTAwMjQ1.xRuhjsysSxImsXl_Lo9-p6ZwE7wpdXcY6i9VNDnu148g.ngvl5DTZIJtUy6o_WWo9KLeYGYYX8ifoGvkrxBU_tM8g.JPEG%2F1000002940.jpg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA2MjZfMjgg%2FMDAxNzE5MzYyOTUzMjA5.Jpxkmpim8Tv8JLi2DVfyyS5E-qMyI4cgMtFDHElLXKQg.I_WsqkorYc-4ZHkBEHyN9KgHZdmUZl_cg7sDxyYY54kg.JPEG%2F5CC50777-CBC1-4B95-90A2-53CC29FF7F1D.jpeg""]","{""목"": [""09:00 - 15:00""], ""금"": [""09:00 - 15:00""], ""토"": [""11:00 - 15:00""], ""일"": [""11:00 - 13:00""], ""월"": [""정기휴무 (매주 월요일)""], ""화"": [""정기휴무 (매주 화요일)""], ""수"": [""09:00 - 15:00"", ""접기"", ""영업시간 수정 제안하기""]}","[""ICE아메리카노 2000"", ""ICE메가리카노 3000"", ""ICE큐브라떼 4200"", ""복숭아아이스티 3000""]"
